URL,Total URL length,netloc length,Query Length,count digits,count reserved char,has https,Country Code TLD,Generic TLD,is shortened TLD,has Port,has username,has fragments,num queries (count =),URL encoding,Path length,Path depth,Path digit counts,Path special character count,Page title,mimeType,status,redirected,ranking,country,server,tlsIssuer,tlsValidDays,numRequest,num Links,num Cookies,num Console Msg,urlscan Score,urlscan category,label
https://adobe.com,9,9,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,"Adobe: Creative, marketing and document management solutions",text/html,200.0,sub-domain,1784.0,DE,,DigiCert TLS RSA SHA256 2020 CA1,365.0,116.0,59.0,17.0,3.0,0.0,[],0
https://wordpress.com,13,13,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,"WordPress.com: Build a Site, Sell Your Stuff, Start a Blog & More",text/html,200.0,,4413.0,US,nginx,Sectigo ECC Domain Validation Secure Server CA,396.0,62.0,23.0,6.0,0.0,0.0,[],0
https://amazon.com,10,10,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Amazon.com. Spend less. Smile more.,text/html,200.0,sub-domain,729.0,DE,Server,DigiCert Global CA G2,343.0,279.0,33.0,34.0,100.0,0.0,[],0
https://player.vimeo.com,16,16,0,0,2,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,,text/html,200.0,sub-domain,1911.0,,cloudflare,Cloudflare Inc ECC CA-3,364.0,124.0,9.0,25.0,75.0,0.0,[],0
https://blogspot.com,12,12,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Blogger.com - Create a unique and beautiful blog easily.,text/html,200.0,off-domain,11996.0,US,sffe,GTS CA 1C3,83.0,57.0,0.0,5.0,0.0,0.0,[],0
https://mozilla.org,11,11,0,0,1,1,Global,Organisation,0,0,0,0,0,0,0,0,0,0,"Internet for people, not profit — Mozilla (US)",text/html,200.0,sub-domain,4743.0,US,gunicorn,Amazon RSA 2048 M03,395.0,51.0,40.0,6.0,0.0,0.0,[],0
https://whatsapp.com,12,12,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,WhatsApp | Secure and Reliable Free Private Messaging and Calling,text/html,200.0,sub-domain,6053.0,DE,,DigiCert SHA2 High Assurance Server CA,90.0,38.0,17.0,0.0,3.0,0.0,[],0
https://europa.eu,9,9,0,0,1,1,European Union,Country,0,0,0,0,0,0,0,0,0,0,,text/html,200.0,sub-domain,220543.0,US,,Amazon RSA 2048 M03,394.0,67.0,22.0,3.0,0.0,0.0,[],0
https://api.whatsapp.com,16,16,0,0,2,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Open WhatsApp,text/html,200.0,,24007.0,DE,,DigiCert SHA2 High Assurance Server CA,90.0,15.0,24.0,0.0,4.0,0.0,[],0
https://yahoo.com,9,9,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Yahooist Teil der Yahoo Markenfamilie,text/html,200.0,sub-domain,61213.0,IE,guce,DigiCert SHA2 High Assurance Server CA,176.0,10.0,1.0,1.0,0.0,0.0,[],0
https://policies.google.com,19,19,0,0,2,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Privacy & Terms – Google,text/html,200.0,,37573.0,DE,ESF,GTS CA 1C3,83.0,24.0,9.0,2.0,0.0,0.0,[],0
https://tumblr.com,10,10,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Trending topics on Tumblr,text/html,200.0,sub-domain,25997.0,US,nginx,Sectigo ECC Domain Validation Secure Server CA,396.0,96.0,9.0,2.0,0.0,0.0,[],0
https://tiktok.com,10,10,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Log in | TikTok,text/html,200.0,sub-domain,4161.0,DE,TLB,RapidSSL ECC CA 2018,396.0,187.0,5.0,11.0,4.0,0.0,[],0
https://nih.gov,7,7,0,0,1,1,Global,government,0,0,0,0,0,0,0,0,0,0,National Institutes of Health (NIH) | Turning Discovery Into Health,text/html,200.0,sub-domain,193495.0,DE,,R3,89.0,69.0,75.0,13.0,0.0,0.0,[],0
https://wa.me,5,5,0,0,1,1,Montenegro,Country,0,0,0,0,0,0,0,0,0,0,Open WhatsApp,text/html,200.0,off-domain,24007.0,DE,,DigiCert SHA2 High Assurance Server CA,90.0,15.0,23.0,1.0,4.0,0.0,[],0
https://qq.com,6,6,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,腾讯网,text/html,200.0,sub-domain,9331.0,DE,tRPC-Gateway,DigiCert TLS RSA SHA256 2020 CA1,366.0,248.0,176.0,20.0,20.0,0.0,[],0
https://github.io,9,9,0,0,1,1,British Indian Ocean Territory,Country,0,0,0,0,0,0,0,0,0,0,"GitHub Pages | Websites for you and your projects, hosted directly from your GitHub repository. Just edit, push, and your changes are live.",text/html,200.0,off-domain,77247.0,US,GitHub.com,DigiCert Global G2 TLS RSA SHA256 2020 CA1,364.0,23.0,19.0,0.0,0.0,0.0,[],0
https://flickr.com,10,10,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Find your inspiration. | Flickr,text/html,200.0,,15432.0,US,,Amazon RSA 2048 M02,393.0,99.0,7.0,10.0,0.0,0.0,[],0
https://gravatar.com,12,12,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Gravatar - Globally Recognized Avatars,text/html,200.0,,1367.0,US,nginx,Sectigo ECC Domain Validation Secure Server CA,396.0,31.0,9.0,5.0,1.0,0.0,[],0
https://apache.org,10,10,0,0,1,1,Global,Organisation,0,0,0,0,0,0,0,0,0,0,Welcome to The Apache Software Foundation!,text/html,200.0,,26795.0,US,Apache,R3,89.0,35.0,270.0,0.0,1.0,0.0,[],0
https://t.me,4,4,0,0,1,1,Montenegro,Country,0,0,0,0,0,0,0,0,0,0,Telegram Messenger,text/html,200.0,off-domain,10592.0,NL,nginx/1.18.0,Go Daddy Secure Certificate Authority - G2,397.0,40.0,8.0,2.0,0.0,0.0,[],0
https://nytimes.com,11,11,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,"The New York Times - Breaking News, US News, World News and Videos",text/html,200.0,sub-domain,3446.0,US,envoy,Thawte RSA CA 2018,396.0,131.0,74.0,19.0,2.0,0.0,[],0
https://sites.google.com,16,16,0,0,2,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Google Sites: Sign-in,text/html,200.0,off-domain,21.0,BE,ESF,GTS CA 1C3,83.0,22.0,3.0,2.0,1.0,0.0,[],0
https://spotify.com,11,11,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Spotify - Web Player: Music for everyone,text/html,200.0,sub-domain,2988.0,DE,,R3,89.0,78.0,22.0,4.0,1.0,0.0,[],0
https://ec.europa.eu,12,12,0,0,2,1,European Union,Country,0,0,0,0,0,0,0,0,0,0,,text/html,200.0,off-domain,214925.0,US,,Amazon RSA 2048 M03,395.0,73.0,15.0,3.0,0.0,0.0,[],0
https://beian.miit.gov.cn,17,17,0,0,3,1,China,Country,0,0,0,0,0,0,0,0,0,0,ICP/IP地址/域名信息备案管理系统,text/html,200.0,,167041.0,CN,,GlobalSign RSA OV SSL CA 2018,396.0,61.0,3.0,2.0,3.0,0.0,[],0
https://soundcloud.com,14,14,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Stream and listen to music online for free with SoundCloud,text/html,200.0,,7169.0,US,am/2,GlobalSign GCC R3 DV TLS CA 2020,396.0,114.0,11.0,2.0,19.0,0.0,[],0
https://cloudflare.com,14,14,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,"Connect, Protect and Build Everywhere | Cloudflare",text/html,200.0,sub-domain,6038.0,,cloudflare,GTS CA 1P5,89.0,86.0,22.0,4.0,0.0,0.0,[],0
https://archive.org,11,11,0,0,1,1,Global,Organisation,0,0,0,0,0,0,0,0,0,0,"Internet Archive: Digital Library of Free & Borrowable Books, Movies, Music & Wayback Machine",text/html,200.0,,15873.0,US,nginx/1.25.1,Go Daddy Secure Certificate Authority - G2,397.0,83.0,0.0,2.0,0.0,0.0,[],0
https://forbes.com,10,10,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Forbes,text/html,200.0,sub-domain,18852.0,US,rhino-core-shield,GlobalSign Atlas R3 DV TLS CA 2024 Q1,396.0,40.0,69.0,9.0,1.0,0.0,[],0
https://googleblog.com,14,14,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,The Keyword | Google Product and Technology News and Stories,text/html,200.0,off-domain,72054.0,US,Google Frontend,GTS CA 1D4,90.0,52.0,16.0,8.0,6.0,0.0,[],0
https://www.ncbi.nlm.nih.gov,16,20,0,0,4,1,Global,government,0,0,0,0,0,0,0,0,0,0,National Center for Biotechnology Information,text/html,200.0,,11733.0,US,Apache,Go Daddy Secure Certificate Authority - G2,397.0,58.0,28.0,16.0,0.0,0.0,[],0
https://open.spotify.com,16,16,0,0,2,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Spotify - Web Player: Music for everyone,text/html,200.0,,2988.0,DE,,R3,89.0,84.0,22.0,4.0,1.0,0.0,[],0
https://office.com,10,10,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Login | Microsoft 365,text/html,200.0,sub-domain,2970.0,US,,Microsoft Azure RSA TLS Issuing CA 08,360.0,55.0,140.0,9.0,6.0,0.0,[],0
https://creativecommons.org,19,19,0,0,1,1,Global,Organisation,0,0,0,0,0,0,0,0,0,0,Homepage - Creative Commons,text/html,200.0,,25901.0,US,cloudflare,Cloudflare Inc ECC CA-3,365.0,35.0,27.0,5.0,9.0,0.0,[],0
https://baidu.com,9,9,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,百度一下，你就知道,text/html,200.0,sub-domain,4174.0,HK,BWS/1.1,GlobalSign RSA OV SSL CA 2018,396.0,69.0,31.0,8.0,0.0,0.0,[],0
https://t.co,4,4,0,0,1,1,Colombia,Country,0,0,0,0,0,0,0,0,0,0,t.co / Twitter,text/html,200.0,,676.0,US,tsa_f,DigiCert Global G2 TLS RSA SHA256 2020 CA1,364.0,3.0,12.0,0.0,0.0,0.0,[],0
https://theguardian.com,15,15,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,"News, sport and opinion from the Guardian's Europe edition | The Guardian",text/html,200.0,sub-domain,7024.0,US,,GlobalSign Atlas R3 DV TLS CA 2023 Q4,396.0,130.0,23.0,5.0,8.0,0.0,[],0
https://nginx.org,9,9,0,0,1,1,Global,Organisation,0,0,0,0,0,0,0,0,0,0,nginx news,text/html,200.0,,106822.0,DE,nginx/1.25.3,R3,89.0,4.0,8.0,0.0,0.0,0.0,[],0
https://sourceforge.net,15,15,0,0,1,1,Global,Network,0,0,0,0,0,0,0,0,0,0,"Compare, Download & Develop Open Source & Business Software - SourceForge",text/html,200.0,,29379.0,US,cloudflare,Cloudflare Inc ECC CA-3,331.0,39.0,13.0,5.0,3.0,0.0,[],0
https://nginx.com,9,9,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,"Advanced Load Balancer, Web Server, & Reverse Proxy - NGINX",text/html,200.0,sub-domain,478978.0,FR,nginx,R3,89.0,78.0,35.0,13.0,13.0,0.0,[],0
https://cnn.com,7,7,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,"Breaking News, Latest News and Videos | CNN",text/html,200.0,sub-domain,25356.0,US,,GlobalSign Atlas R3 DV TLS CA 2023 Q3,396.0,125.0,24.0,15.0,8.0,0.0,[],0
https://workspaceupdates.googleblog.com,31,31,0,0,2,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,"
Google Workspace Updates
",text/html,200.0,,86120.0,DE,GSE,GTS CA 1C3,83.0,35.0,74.0,4.0,1.0,0.0,[],0
https://dropbox.com,11,11,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Dropbox.com,text/html,200.0,sub-domain,2678.0,US,envoy,DigiCert TLS RSA SHA256 2020 CA1,396.0,270.0,20.0,8.0,0.0,0.0,[],0
https://paypal.com,10,10,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,PayPal Account | Mobile Wallet and More | PayPal UK,text/html,200.0,sub-domain,2957.0,US,,DigiCert SHA2 Extended Validation Server CA,366.0,46.0,6.0,11.0,2.0,0.0,[],0
https://who.int,7,7,0,0,1,1,Global,international,0,0,0,0,0,0,0,0,0,0,"
	World Health Organization (WHO)
",text/html,200.0,sub-domain,73233.0,US,cloudflare,E1,89.0,122.0,10.0,14.0,6.0,0.0,[],0
https://sciencedirect.com,17,17,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,"ScienceDirect.com | Science, health and medical journals, full text articles and books.",text/html,200.0,sub-domain,23141.0,,cloudflare,E1,89.0,34.0,22.0,9.0,7.0,0.0,[],0
https://bbc.co.uk,9,9,0,0,2,1,United Kingdom,Country,0,0,0,0,0,0,0,0,0,0,BBC - Home,text/html,200.0,sub-domain,12461.0,US,BBC-GTM,GlobalSign RSA OV SSL CA 2018,347.0,149.0,2.0,9.0,12.0,0.0,[],0
https://opera.com,9,9,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,"Opera Web Browser | Faster, Safer, Smarter | Opera",text/html,200.0,sub-domain,38383.0,DE,,DigiCert Global G2 TLS RSA SHA256 2020 CA1,111.0,87.0,23.0,23.0,52.0,0.0,[],0
https://httpd.apache.org,16,16,0,0,2,1,Global,Organisation,0,0,0,0,0,0,0,0,0,0,Welcome! - The Apache HTTP Server Project,text/html,200.0,,382474.0,US,Apache,R3,89.0,16.0,26.0,0.0,0.0,0.0,[],0
https://issuu.com,9,9,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Issuu | Create Interactive Flipbooks on our Digital Publishing Platform,text/html,200.0,,24164.0,US,,GlobalSign Atlas R3 DV TLS CA 2024 Q1,396.0,70.0,31.0,1.0,1.0,0.0,[],0
https://tinyurl.com,11,11,0,0,1,1,Global,Commercial,1,0,0,0,0,0,0,0,0,0,"URL Shortener, Branded Short Links & Analytics | TinyURL",text/html,200.0,same-domain,18072.0,US,cloudflare,Cloudflare Inc ECC CA-3,365.0,48.0,0.0,15.0,3.0,0.0,[],0
https://live.com,8,8,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Microsoft Outlook (formerly Hotmail): Free email and calendar | Microsoft 365,text/html,200.0,off-domain,341.0,DE,,Microsoft Azure RSA TLS Issuing CA 07,360.0,90.0,43.0,13.0,3.0,0.0,[],0
https://doi.org,7,7,0,0,1,1,Global,Organisation,0,0,0,0,0,0,0,0,0,0,Home Page,text/html,200.0,sub-domain,327373.0,US,AmazonS3,Amazon RSA 2048 M03,394.0,42.0,7.0,0.0,0.0,0.0,[],0
https://bbc.com,7,7,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,BBC - Home,text/html,200.0,off-domain,12461.0,US,BBC-GTM,GlobalSign RSA OV SSL CA 2018,347.0,221.0,2.0,15.0,12.0,0.0,[],0
https://cdc.gov,7,7,0,0,1,1,Global,government,0,0,0,0,0,0,0,0,0,0,Centers for Disease Control and Prevention,text/html,200.0,sub-domain,21996.0,DE,,GeoTrust RSA CA 2018,114.0,53.0,23.0,20.0,9.0,0.0,[],0
https://weebly.com,10,10,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,"
				Free Website Builder: Build a Free Website or Online Store | Weebly
		",text/html,200.0,sub-domain,20227.0,US,cloudflare,E1,89.0,36.0,18.0,6.0,0.0,0.0,[],0
https://mit.edu,7,7,0,0,1,1,Global,educational,0,0,0,0,0,0,0,0,0,0,MIT - Massachusetts Institute of Technology,text/html,200.0,sub-domain,140529.0,DE,Apache,GeoTrust RSA CA 2018,366.0,45.0,20.0,8.0,1.0,0.0,[],0
https://harvard.edu,11,11,0,0,1,1,Global,educational,0,0,0,0,0,0,0,0,0,0,Harvard University,text/html,200.0,sub-domain,290958.0,US,nginx,Certainly Intermediate R1,29.0,68.0,117.0,5.0,2.0,0.0,[],0
https://bing.com,8,8,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Bing,text/html,200.0,sub-domain,58.0,DE,,Microsoft Azure ECC TLS Issuing CA 05,253.0,165.0,41.0,28.0,22.0,0.0,[],0
https://washingtonpost.com,18,18,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,"The Washington Post - Breaking news and latest headlines, U.S. news, world news, and video - The Washington Post",text/html,200.0,sub-domain,15276.0,DE,,Entrust Certification Authority - L1M,396.0,189.0,19.0,27.0,0.0,0.0,[],0
https://wikimedia.org,13,13,0,0,1,1,Global,Organisation,0,0,0,0,0,0,0,0,0,0,Wikimedia,text/html,200.0,sub-domain,65701.0,US,ATS/9.1.4,DigiCert TLS Hybrid ECC SHA384 2020 CA1,364.0,20.0,23.0,8.0,0.0,0.0,[],0
https://oracle.com,10,10,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Oracle | Cloud Applications and Cloud Platform,text/html,200.0,sub-domain,26476.0,DE,,DigiCert TLS RSA SHA256 2020 CA1,150.0,78.0,14.0,14.0,3.0,0.0,[],0
https://accounts.google.com,19,19,0,0,2,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Sign in - Google Accounts,text/html,200.0,same-domain,21.0,BE,ESF,GTS CA 1C3,83.0,23.0,3.0,2.0,1.0,0.0,[],0
https://php.net,7,7,0,0,1,1,Global,Network,0,0,0,0,0,0,0,0,0,0,PHP: Hypertext Preprocessor,text/html,200.0,sub-domain,166642.0,DE,myracloud,R3,89.0,47.0,57.0,2.0,1.0,0.0,[],0
https://wiley.com,9,9,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,"Wiley | Global Leader in Publishing, Education and Research",text/html,200.0,sub-domain,138941.0,US,cloudflare,Cloudflare Inc ECC CA-3,365.0,94.0,29.0,15.0,3.0,0.0,[],0
https://un.org,6,6,0,0,1,1,Global,Organisation,0,0,0,0,0,0,0,0,0,0,Welcome to the United Nations,text/html,200.0,sub-domain,81334.0,US,Apache,Amazon RSA 2048 M01,395.0,33.0,0.0,7.0,1.0,0.0,[],0
https://nature.com,10,10,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Nature,text/html,200.0,sub-domain,40746.0,US,Oscar Platform 0.1262.0,R3,89.0,49.0,34.0,6.0,0.0,0.0,[],0
https://researchgate.net,16,16,0,0,1,1,Global,Network,0,0,0,0,0,0,0,0,0,0,ResearchGate | Find and share research,text/html,200.0,sub-domain,15667.0,,cloudflare,AlphaSSL CA - SHA256 - G4,396.0,58.0,0.0,13.0,16.0,0.0,[],0
https://bloomberg.com,13,13,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Bloomberg Europe,text/html,200.0,sub-domain,25326.0,US,openresty,DigiCert TLS RSA SHA256 2020 CA1,392.0,178.0,19.0,17.0,5.0,0.0,[],0
https://wsj.com,7,7,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,"The Wall Street Journal - Breaking News, Business, Financial & Economic News, World News and Video",text/html,200.0,sub-domain,13780.0,US,,Amazon RSA 2048 M01,394.0,208.0,84.0,24.0,47.0,0.0,[],0
https://weibo.com,9,9,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,微博,text/html,200.0,same-domain,17997.0,CN,SHANHAI-SERVER,GeoTrust CN RSA CA G1,376.0,86.0,0.0,9.0,0.0,0.0,[],0
https://businessinsider.com,19,19,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Business Insider,text/html,200.0,sub-domain,19874.0,US,,GlobalSign Atlas R3 DV TLS CA 2023 Q3,396.0,54.0,52.0,5.0,0.0,0.0,[],0
https://gnu.org,7,7,0,0,1,1,Global,Organisation,0,0,0,0,0,0,0,0,0,0,The GNU Operating System and the Free Software Movement,text/html,200.0,sub-domain,93897.0,US,Apache/2.4.29,R3,89.0,27.0,30.0,0.0,0.0,0.0,[],0
https://springer.com,12,12,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,"
      
        
          
            
              
                Springer. Verlagsexpertise seit 1842. |
              
            
          
        
      
      Springer — International Publisher
    ",text/html,200.0,sub-domain,328470.0,US,Oscar Platform 0.1262.0,R3,89.0,18.0,11.0,3.0,0.0,0.0,[],0
https://msn.com,7,7,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,"MSN UK: Latest news, weather, Hotmail sign in, Outlook email, Bing",text/html,200.0,sub-domain,515.0,US,,Microsoft Azure TLS Issuing CA 05,321.0,301.0,3.0,40.0,68.0,0.0,[],0
https://stanford.edu,12,12,0,0,1,1,Global,educational,0,0,0,0,0,0,0,0,0,0,Stanford University,text/html,200.0,sub-domain,299785.0,US,nginx,Certainly Intermediate R1,29.0,81.0,68.0,13.0,7.0,0.0,[],0
https://ibm.com,7,7,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,IBM - United Kingdom,text/html,200.0,sub-domain,30850.0,DE,cloudflare,DigiCert TLS RSA SHA256 2020 CA1,366.0,182.0,0.0,16.0,4.0,0.0,[],0
https://outlook.com,11,11,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Microsoft Outlook (formerly Hotmail): Free email and calendar | Microsoft 365,text/html,200.0,off-domain,341.0,DE,,Microsoft Azure RSA TLS Issuing CA 07,360.0,90.0,43.0,13.0,3.0,0.0,[],0
https://shopify.com,11,11,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,Start and grow your e-commerce business - 3-Day Free Trial - Shopify USA,text/html,200.0,sub-domain,30885.0,SE,cloudflare,E1,89.0,238.0,29.0,21.0,9.0,0.0,[],0
https://nasa.gov,8,8,0,0,1,1,Global,government,0,0,0,0,0,0,0,0,0,0,NASA,text/html,200.0,sub-domain,48637.0,IE,nginx,R3,89.0,65.0,74.0,9.0,46.0,0.0,[],0
https://wp.com,6,6,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,"WordPress.com: Build a Site, Sell Your Stuff, Start a Blog & More",text/html,200.0,off-domain,4413.0,US,nginx,Sectigo ECC Domain Validation Secure Server CA,396.0,60.0,22.0,9.0,0.0,0.0,[],0
https://cpanel.net,10,10,0,0,1,1,Global,Network,0,0,0,0,0,0,0,0,0,0,Hosting Platform of Choice,text/html,200.0,,29950.0,US,LiteSpeed,Sectigo RSA Domain Validation Secure Server CA,396.0,82.0,40.0,5.0,0.0,0.0,[],0
https://eventbrite.com,14,14,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,"
    Eventbrite - Discover the Best Local Events & Things to Do
",text/html,200.0,sub-domain,17914.0,US,nginx,Amazon RSA 2048 M03,394.0,100.0,20.0,16.0,3.0,0.0,[],0
https://g.page,6,6,0,0,1,1,Global,Unknown,0,0,0,0,0,0,0,0,0,0,Before you continue,text/html,200.0,off-domain,13340.0,DE,ESF,GTS CA 1C3,83.0,24.0,4.0,4.0,0.0,0.0,[],0
https://slideshare.net,14,14,0,0,1,1,Global,Network,0,0,0,0,0,0,0,0,0,0,Share & Discover Presentations | SlideShare,text/html,200.0,sub-domain,50067.0,US,envoy,R3,89.0,82.0,6.0,3.0,4.0,0.0,[],0
https://cnbc.com,8,8,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,"International Business, World News & Global Stock Market Analysis",text/html,200.0,sub-domain,6078.0,DE,,DigiCert TLS RSA SHA256 2020 CA1,366.0,137.0,22.0,30.0,49.0,0.0,[],0
