URL,Total URL length,netloc length,Query Length,count digits,count reserved char,has https,Country Code TLD,Generic TLD,is shortened TLD,has Port,has username,has fragments,num queries (count =),URL encoding,Path length,Path depth,Path digit counts,Path special character count,Page title,mimeType,status,redirected,ranking,country,server,tlsIssuer,tlsValidDays,numRequest,num Links,num Cookies,num Console Msg,urlscan Score,urlscan category
http://alkautsar.or.id/assets/journal/IK/of1/5ybcwg4h2ilnx1to6e08fjkrsvapzm7ud3q9y3z4a781xne2kcdlrt5ovpqwhu6fbgijs0m9owbs59vl8x4jc02mknay6t1rgfzeqpiu7hd3?data=U2FtdWVsLkx5bmRAQk1IQ0Mub3Jn,180,15,33,0,2,0,Indonesia,Country,0,0,0,0,1,0,131,5,31,5,404 Not Found,text/html,404,https-only,,GB,nginx,"cPanel, Inc. Certification Authority",90,1.0,0.0,0.0,1.0,0.0,[]
http://alkautsar.or.id/assets/journal/IK/of1/ohq4um1zepkcl75i6abdrv8wx0syf32ntgj9d5gztufjwspe2rkx61ih3bq9l08ynamvoc74acfb07zunwhokie15v4ytgmxpl69d23jsq8r?data=c2VucmlnaHRAbndvYnRjLm9yZw==,180,15,33,0,2,0,Indonesia,Country,0,0,0,0,1,0,131,5,31,5,404 Not Found,text/html,404,https-only,,GB,nginx,"cPanel, Inc. Certification Authority",90,1.0,0.0,0.0,1.0,0.0,[]
http://alkautsar.or.id/docs/IK/of1/bjfgy5x6mukv9ow3selh4idr7c2a8q0ntz1pb9hq3enu4rtmjf0divsawkl78zyx21cgpo56d7jqoup9nwczkiabfrythx0m8sgv231l5e64?data=am9obi5kaXhvbkBxdWVlbnN1LmNh,170,15,33,0,2,0,Indonesia,Country,0,0,0,0,1,0,121,4,31,4,404 Not Found,text/html,404,https-only,,GB,nginx,"cPanel, Inc. Certification Authority",90,2.0,0.0,0.0,2.0,0.0,[]
http://alkautsar.or.id/docs/IK/of1/u1kb2az8sijfcxd7rlpvqwyh9nog6m4t5e30tecm75vysan6zo98qg4lr1x0w3ujpkf2dibhrnxefzgdmk3c9hu016j2t7iolwysp485qvba?data=aW5mb0BpbmJvZHljYW5hZGEuY2E=,170,15,33,0,2,0,Indonesia,Country,0,0,0,0,1,0,121,4,31,4,404 Not Found,text/html,404,https-only,,GB,nginx,"cPanel, Inc. Certification Authority",90,1.0,0.0,0.0,1.0,0.0,[]
http://alkautsar.or.id/assets/markil/IK/of1/6puhbotq2jfxmz9n81s7kel4vw5igdy30car8onbvdi9c4yqzjaxlkm5s7e06rt1h2gufp3wkwqjgymup03bht2iecrz8dsnx1o4fv75la96?data=YmlsbEBhcGV4YXBwbGlhbmNlcmVwYWlyLmNvbQ==,191,15,45,0,2,0,Indonesia,Country,0,0,0,0,1,0,130,5,31,5,404 Not Found,text/html,404,https-only,,GB,nginx,"cPanel, Inc. Certification Authority",90,1.0,0.0,0.0,1.0,0.0,[]
https://amacxo.ribsa5vc.club,20,20,0,1,2,1,Global,Unknown,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,[]
https://amanoz.bf4bgfms.top,19,19,0,1,2,1,Global,Unknown,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
http://amanzon.co.ip.nbjdfzzn.cn,25,25,0,0,4,0,China,Country,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://amaonz.xjijin.com.cn,20,20,0,0,3,1,China,Country,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://amaune.we1gfdg.xyz,18,18,0,1,2,1,Global,Unknown,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://amauxe.qortk3.top,17,17,0,1,2,1,Global,Unknown,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
http://amaz0n.pass-carod.ga,20,20,0,1,3,0,Gabon,Country,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://amaznon.c.o.ip.or0gafi.cn,25,25,0,1,5,1,China,Country,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://amaznon.co.cp.jp.e9ddhj.cn,26,26,0,1,5,1,China,Country,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://amaznon.co.ip.ceb3uz.cn,23,23,0,1,4,1,China,Country,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
http://amaznon.co.ip.jp16kfc.cn,24,24,0,2,4,0,China,Country,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://amaznon.co.ip.tr0c1rj.cn,24,24,0,2,4,1,China,Country,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://amazom.okzhdb.icu,17,17,0,0,2,1,Global,Unknown,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://amazon.1156sjcdk.net,20,20,0,4,2,1,Global,Network,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://ambulancias24-7.cl/1/Secure,27,18,0,3,2,1,Chile,Country,0,0,0,0,0,0,9,2,1,2,,,400,,,,,,,,,,,,
http://amcgardiennage.com/p2w9yszpptdimdu1btfynjm=,43,18,0,0,1,0,Global,Commercial,0,0,0,0,0,0,25,1,3,2,403 Forbidden,text/html,403,https-only,,FR,Apache,R3,89,2.0,0.0,0.0,2.0,0.0,[]
http://amcgardiennage.com/p2w9yszpptfjmmozszb2mdg4cg==,47,18,0,0,1,0,Global,Commercial,0,0,0,0,0,0,29,1,4,3,403 Forbidden,text/html,403,https-only,,FR,Apache,R3,89,2.0,0.0,0.0,2.0,0.0,[]
https://amozon.co.jp.accountt.top,25,25,0,0,4,1,Global,Unknown,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
http://amunateguinos.cl/view/login.php?userid=,39,16,7,0,1,0,Chile,Country,0,0,0,0,1,0,15,2,0,3,,,400,,,,,,,,,,,,
http://amunateguinos.cl/mobile/login.php,33,16,0,0,1,0,Chile,Country,0,0,0,0,0,0,17,2,0,3,,,400,,,,,,,,,,,,
http://amunateguinos.cl,16,16,0,0,1,0,Chile,Country,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://amznb.jp.caxnews1.com.cn,24,24,0,1,4,1,China,Country,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://amznoi.ip.jp.meinv18.com.cn,27,27,0,2,5,1,China,Country,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://amznvo.ip.jp.753668.com.cn,26,26,0,6,5,1,China,Country,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://amzono.jp.jp.kd17.com.cn,24,24,0,2,5,1,China,Country,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://anaznm.jpoj.gwybook.com.cn,26,26,0,0,4,1,China,Country,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://anjayyoung.000webhostapp.com/cmosts.html,40,28,0,3,2,1,Global,Commercial,0,0,0,0,0,0,12,1,0,2,Website is no longer available | 000webhost,text/html,410,,,US,awex,RapidSSL TLS RSA CA G1,396,23.0,3.0,6.0,8.0,0.0,[]
https://ank93genesh.com/maildocu-mentscloud04/?12=abc@123.com,53,15,14,2,1,1,Global,Commercial,0,0,0,0,1,0,23,1,2,3,,,400,,,,,,,,,,,,
https://annazom.bxglyx.cn,17,17,0,0,2,1,China,Country,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://annazom.gnsxyx.cn,17,17,0,0,2,1,China,Country,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://annazom.gpkwhr.cn,17,17,0,0,2,1,China,Country,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://annazom.pmkthy.cn,17,17,0,0,2,1,China,Country,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
http://aocznon.co.ip.36wcpd.cn/pc,26,23,0,2,4,0,China,Country,0,0,0,0,0,0,3,1,0,1,,,400,,,,,,,,,,,,
https://appeal-form-fb-copyright18762.web.app/appeal.html,49,37,0,5,5,1,Global,Unknown,0,0,0,0,0,0,12,1,0,2,Site Not Found,text/html,404,,,US,,GTS CA 1D4,89,4.0,2.0,0.0,1.0,0.0,[]
https://appeal-form-fb-copyright18762.web.app,37,37,0,5,5,1,Global,Unknown,0,0,0,0,0,0,0,0,0,0,Site Not Found,text/html,404,,,US,,GTS CA 1D4,89,5.0,2.0,0.0,2.0,0.0,[]
https://appeal-form-fb-copyright104352.web.app/appeal.html,50,38,0,6,5,1,Global,Unknown,0,0,0,0,0,0,12,1,0,2,Site Not Found,text/html,404,,,US,,GTS CA 1D4,89,5.0,2.0,0.0,2.0,0.0,[]
https://appeal-form-fb-copyright104352.web.app,38,38,0,6,5,1,Global,Unknown,0,0,0,0,0,0,0,0,0,0,Site Not Found,text/html,404,,,US,,GTS CA 1D4,89,4.0,2.0,0.0,1.0,0.0,[]
https://appeal-form-fb-copyright104352.web.app/check.html,49,38,0,6,5,1,Global,Unknown,0,0,0,0,0,0,11,1,0,2,Site Not Found,text/html,404,,,US,,GTS CA 1D4,89,4.0,2.0,0.0,1.0,0.0,[]
https://appeal-form-fb-copyright126776.web.app,38,38,0,6,5,1,Global,Unknown,0,0,0,0,0,0,0,0,0,0,Site Not Found,text/html,404,,,US,,GTS CA 1D4,89,5.0,2.0,0.0,2.0,0.0,[]
https://appeal-form-fb-copyright126776.web.app/appeal.html,50,38,0,6,5,1,Global,Unknown,0,0,0,0,0,0,12,1,0,2,Site Not Found,text/html,404,,,US,,GTS CA 1D4,89,5.0,2.0,0.0,2.0,0.0,[]
https://appeal-form-fb-copyright126776.web.app/check.html,49,38,0,6,5,1,Global,Unknown,0,0,0,0,0,0,11,1,0,2,Site Not Found,text/html,404,,,US,,GTS CA 1D4,89,4.0,2.0,0.0,1.0,0.0,[]
http://apple.esshop.live,17,17,0,0,2,0,Global,Unknown,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,[]
https://aqibzargargenesh.com,20,20,0,0,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://arnz.seedlingrow.com,20,20,0,0,2,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://arroketainsificansion.com/r/kanyab,34,25,0,0,1,1,Global,Commercial,0,0,0,0,0,0,9,2,0,2,,,400,,,,,,,,,,,,
https://arroketainsificansion.com/r/mengsedih,37,25,0,0,1,1,Global,Commercial,0,0,0,0,0,0,12,2,0,2,,,400,,,,,,,,,,,,
http://asse6010.com/img/we/wetransfer?email=tontaina@mailfever.es,58,12,27,4,1,0,Global,Commercial,0,0,0,0,1,0,18,3,0,3,,,400,,,,,,,,,,,,
https://attnetemailcommunicationservice.weebly.com,42,42,0,0,2,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,404 – Page Not Found,text/html,404,,,US,cloudflare,E1,89,6.0,0.0,3.0,2.0,0.0,[]
http://attspak.weebly.com,18,18,0,0,2,0,Global,Commercial,0,0,0,0,0,0,0,0,0,0,404 - Page Not Found,text/html,404,https-only,,US,cloudflare,E1,89,6.0,0.0,3.0,2.0,0.0,[]
http://axieinfenity.com/axie.php,25,16,0,0,1,0,Global,Commercial,0,0,0,0,0,0,9,1,0,2,,,400,,,,,,,,,,,,
http://axieinfenity.com,16,16,0,0,1,0,Global,Commercial,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
http://ayuda-blog1.blogspot.com/?m=1,29,24,3,1,3,0,Global,Commercial,0,0,0,0,1,0,1,0,0,1,Blog nicht gefunden.,text/html,404,https-only,,DE,GSE,GTS CA 1C3,83,15.0,13.0,2.0,3.0,0.0,[]
http://ayuda-blog1.blogspot.de/?m=1,28,23,3,1,3,0,Germany,Country,0,0,0,0,1,0,1,0,0,1,Blog nicht gefunden.,text/html,404,off-domain,,DE,GSE,GTS CA 1C3,83,15.0,13.0,2.0,3.0,0.0,[]
http://ayuda-blog1.blogspot.is/?m=1,28,23,3,1,3,0,Iceland,Country,0,0,0,0,1,0,1,0,0,1,Блог не найден,text/html,404,off-domain,,US,GSE,GTS CA 1C3,83,17.0,12.0,2.0,3.0,0.0,[]
http://bagibagividiobokep2021.duckdns.org,34,34,0,4,2,0,Global,Organisation,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
http://balll.s3.ca-tor.cloud-object-storage.appdomain.cloud/littorals/login.html?qqbhpmbs=qjilgcm3ut8opepxqbqfdkpj3qjq&uadhampcd=ny4s6xojbdekzt8jj4xpzxtum&aex=mfpjlw3pxhs8br861lydnsivj9u6v&nhdyajgly=oayjeqoagttd47hr3urhlhn&nxeyfniwq=crnmozncupfeaxcos,243,52,169,1,8,0,Global,Unknown,0,0,0,0,5,0,21,2,0,3,,application/xml,404,https-only,,US,Cleversafe,DigiCert Global G2 TLS RSA SHA256 2020 CA1,356,3.0,0.0,0.0,2.0,0.0,[]
http://bancaporinternet-interbank.1bn-pe.com,37,37,0,1,4,0,Global,Commercial,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
http://basis.org.ua/sites/all/themes/omega/alpha/chartererror/error.php,64,12,0,0,2,0,Ukraine,Country,0,0,0,0,0,0,52,7,0,8,"
      Spectrum.net
    
  ",text/html,200,https-only,,UA,nginx,R3,89,131.0,19.0,29.0,107.0,100.0,['phishing']
http://bcboselogs.azurewebsites.net,28,28,0,0,2,0,Global,Network,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://becomingthefords.com/Oxshott/Capital/index.html,47,20,0,0,1,1,Global,Commercial,0,0,0,0,0,0,27,3,0,4,,text/html,200,same-domain,,US,openresty,Go Daddy Secure Certificate Authority - G2,366,20.0,3.0,8.0,0.0,0.0,[]
https://biancaa.s3.ca-tor.cloud-object-storage.appdomain.cloud/poy/index.html,69,54,0,1,8,1,Global,Unknown,0,0,0,0,0,0,15,2,0,3,,application/xml,404,,,US,Cleversafe,DigiCert Global G2 TLS RSA SHA256 2020 CA1,356,3.0,0.0,0.0,2.0,0.0,[]
http://biancaa.s3.ca-tor.cloud-object-storage.appdomain.cloud/poy/login.html?mbosuvz=lfg8adkc6vlabbazqsmromeo&qoxv=ectjdtdidsq9kibf7&sxvvrltxse=i1olalvkdfs6wruz4t5yr97&adsoayx=cfhlifg8obzqno3x4n1&elhm=qvvbpizlbpt68v5pyt,212,54,142,1,8,0,Global,Unknown,0,0,0,0,5,0,15,2,0,3,,application/xml,404,https-only,,US,Cleversafe,DigiCert Global G2 TLS RSA SHA256 2020 CA1,356,2.0,0.0,0.0,1.0,0.0,[]
http://blueberry8201455.brizy.site,27,27,0,7,2,0,Global,Unknown,0,0,0,0,0,0,0,0,0,0,blueberry8201455.brizy.site,text/html,410,https-only,,US,nginx,Sectigo RSA Domain Validation Secure Server CA,396,5.0,0.0,0.0,1.0,0.0,[]
http://boi365-online.net,17,17,0,3,2,0,Global,Network,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://bonoyanapay2021pe.xyz,21,21,0,4,1,1,Global,Unknown,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
http://btbroadbands453122689.boxmode.io,32,32,0,9,2,0,British Indian Ocean Territory,Country,0,0,0,0,0,0,0,0,0,0,This domain is free to take | Boxmode,text/html,200,https-only,,US,Ningtron/2024,Sectigo RSA Organization Validation Secure Server CA,368,8.0,6.0,0.0,4.0,0.0,[]
https://btbroadbands453122689.boxmode.io,32,32,0,9,2,1,British Indian Ocean Territory,Country,0,0,0,0,0,0,0,0,0,0,This domain is free to take | Boxmode,text/html,200,,,US,Ningtron/2024,Sectigo RSA Organization Validation Secure Server CA,368,8.0,6.0,0.0,4.0,0.0,[]
https://bthw0etxgj4n4nq4wkw2e8v4xu6g.sept11mn.org,41,41,0,10,2,1,Global,Organisation,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,[]
https://bt-info-101537.square.site,26,26,0,6,4,1,Global,Unknown,0,0,0,0,0,0,0,0,0,0,404 - Page Not Found,text/html,404,,,US,cloudflare,E1,89,2.0,1.0,4.0,1.0,0.0,[]
https://busy-allen.45-81-232-17.plesk.page/macs,39,34,0,9,7,1,Global,Unknown,0,0,0,0,0,0,5,1,0,1,404 Page Not Found,text/html,404,,,DE,nginx,R3,89,18.0,6.0,0.0,1.0,0.0,[]
https://cancelaciondetranferenciasguatemala.webnode.es,46,46,0,0,2,1,Spain,Country,0,0,0,0,0,0,0,0,0,0,Webnode - Pagina de Error,text/html,404,,,DE,openresty,R3,89,12.0,3.0,1.0,2.0,0.0,[]
http://careerassam.com/wp-admin/maint/storage/inline.php,49,15,0,0,1,0,Global,Commercial,0,0,0,0,0,0,34,4,0,6,Page not found – Career Assam Jobs Consultancy,text/html,404,https-only,,IN,Apache,careerassam.com,365,41.0,1.0,0.0,3.0,0.0,[]
http://carrierlaw.uptreedev.com/app/b2020123/1/index2.php,50,24,0,0,2,0,Global,Commercial,0,0,0,0,0,0,26,4,9,5,404 Not Found,text/html,404,https-only,,US,Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips mod_bwlimited/1.4,COMODO RSA Domain Validation Secure Server CA,365,2.0,0.0,0.0,2.0,0.0,[]
https://catalysisenergyltd.net/vaps/9c4ee674127aa215df5cdec78bbfcb33,60,22,0,0,1,1,Global,Network,0,0,0,0,0,0,38,2,16,2,,,400,,,,,,,,,,,,
https://catalysisenergyltd.net/vaps/Validation,38,22,0,0,1,1,Global,Network,0,0,0,0,0,0,16,2,0,2,,,400,,,,,,,,,,,,
http://ch71446.tmweb.ru/main/1/info.php,32,16,0,5,2,0,Russia,Country,0,0,0,0,0,0,16,3,1,4,,,400,,,,,,,,,,,,
https://championshipc1s1.com,20,20,0,2,1,1,Global,Commercial,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
http://chojnaa.smarthost.pl,20,20,0,0,2,0,Poland,Country,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
http://cischampionshipcup.com,22,22,0,0,1,0,Global,Commercial,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://claim-0usa-site-government.com/?online,38,30,6,1,4,1,Global,Commercial,0,0,0,0,1,0,1,0,0,1,,,400,,,,,,,,,,,,
http://cloudfile.serveirc.com,22,22,0,0,2,0,Global,Commercial,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,[]
http://cn02205.tmweb.ru/main/1/index.php,33,16,0,5,2,0,Russia,Country,0,0,0,0,0,0,17,3,1,4,,,400,,,,,,,,,,,,
http://cn02205.tmweb.ru/main/1/info.php,32,16,0,5,2,0,Russia,Country,0,0,0,0,0,0,16,3,1,4,,,400,,,,,,,,,,,,
http://codashopnew-gratiss-7ff.se.ke/free-fire,39,29,0,1,4,0,Kenya,Country,0,0,0,0,0,0,10,1,0,2,,text/plain,200,,,US,,,,2.0,0.0,0.0,0.0,0.0,[]
https://cojlvtpebzglxrpdvjuftrczclbhtifpovialyrv.hymiaomu.cn,52,52,0,0,2,1,China,Country,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
http://connet-wallet.com,17,17,0,0,2,0,Global,Commercial,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
http://cr65212.tmweb.ru/wise.com/ws,28,16,0,5,2,0,Russia,Country,0,0,0,0,0,0,12,2,0,3,,,400,,,,,,,,,,,,
https://cr65212.tmweb.ru/wise.com/ws/error-msg.php,42,16,0,5,2,1,Russia,Country,0,0,0,0,0,0,26,3,0,6,,,400,,,,,,,,,,,,
https://cr65212.tmweb.ru/wise.com/ws/confirmation.php,45,16,0,5,2,1,Russia,Country,0,0,0,0,0,0,29,3,0,5,,,400,,,,,,,,,,,,
https://cr65212.tmweb.ru/wise.com/ws/info.html,38,16,0,5,2,1,Russia,Country,0,0,0,0,0,0,22,3,0,5,,,400,,,,,,,,,,,,
https://cut.ly/AlertalBK,16,6,0,0,1,1,Libya,Country,0,0,0,0,0,0,10,1,0,1,"URL Shortener, Custom Short URLs & Free Link Shortener | Cuttly",text/html,200,off-domain,58290,US,cloudflare,GeoTrust TLS RSA CA G1,372,22.0,6.0,2.0,0.0,0.0,[]
https://d8ngmj8j0pkyemnr3jaj8.sept11mn.org,34,34,0,7,2,1,Global,Organisation,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,[]
http://daftarakun.my.id,16,16,0,0,2,0,Indonesia,Country,0,0,0,0,0,0,0,0,0,0,Index of /,text/html,200,https-only,,ID,LiteSpeed,R3,89,6.0,0.0,0.0,1.0,0.0,[]
http://dappswalletsconnects.net,24,24,0,0,1,0,Global,Network,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://deaver-family.com/larger22/onedrive-RD46,40,17,0,0,2,1,Global,Commercial,0,0,0,0,0,0,23,2,4,3,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,[]
http://de-postbank-bestsign.com,24,24,0,0,3,0,Global,Commercial,0,0,0,0,0,0,0,0,0,0,,,400,,,,,,,,,,,,
https://de-postbank-bestsign.com/poste,30,24,0,0,3,1,Global,Commercial,0,0,0,0,0,0,6,1,0,1,,,400,,,,,,,,,,,,
https://direct-webmail-site-usa.com/anti.php/IeGHIP8,44,27,0,0,4,1,Global,Commercial,0,0,0,0,0,0,17,2,1,3,,,400,,,,,,,,,,,,
http://discocrd.gift/halloween/nitro,29,13,0,0,1,0,Global,Unknown,0,0,0,0,0,0,16,2,0,2,,,400,,,,,,,,,,,,
https://districtgas.com/beach/law,25,15,0,0,1,1,Global,Commercial,0,0,0,0,0,0,10,2,0,2,,,400,,,,,,,,,,,,
https://dlscord.org/promo,17,11,0,0,1,1,Global,Organisation,0,0,0,0,0,0,6,1,0,1,,,400,,,,,,,,,,,,
https://dlscord.org/steam/gift,22,11,0,0,1,1,Global,Organisation,0,0,0,0,0,0,11,2,0,2,,,400,,,,,,,,,,,,
http://dlscord.org/gifts,17,11,0,0,1,0,Global,Organisation,0,0,0,0,0,0,6,1,0,1,,,400,,,,,,,,,,,,
https://dlscord.org/generator,21,11,0,0,1,1,Global,Organisation,0,0,0,0,0,0,10,1,0,1,,,400,,,,,,,,,,,,
https://dlscord.org/gift_nitro,22,11,0,0,1,1,Global,Organisation,0,0,0,0,0,0,11,1,0,2,,,400,,,,,,,,,,,,
https://dlscord.org/giftnirto,21,11,0,0,1,1,Global,Organisation,0,0,0,0,0,0,10,1,0,1,,,400,,,,,,,,,,,,
https://dlscord.org/gives,17,11,0,0,1,1,Global,Organisation,0,0,0,0,0,0,6,1,0,1,,,400,,,,,,,,,,,,
https://dlscord.org/gift-nitro,22,11,0,0,1,1,Global,Organisation,0,0,0,0,0,0,11,1,0,2,,,400,,,,,,,,,,,,
http://docomo-com.tokyo/mailer/cs.cgi,30,16,0,0,2,0,Global,Unknown,0,0,0,0,0,0,14,2,0,3,,,400,,,,,,,,,,,,
https://dontdoityourself.net/wp-admin/css/colors/blue/bid/login.php,59,20,0,0,1,1,Global,Network,0,0,0,0,0,0,39,6,0,8,,,400,,,,,,,,,,,,
https://dottystylecreative.com/wp-content/cache/user.php,48,22,0,0,1,1,Global,Commercial,0,0,0,0,0,0,26,3,0,5,,text/html,404,,,US,cloudflare,GTS CA 1P5,89,55.0,4.0,5.0,1.0,0.0,[]
http://drever-oauth.lhr.rocks/office,29,22,0,0,3,0,Global,Unknown,0,0,0,0,0,0,7,1,0,1,,text/html,503,https-only,,US,nginx/1.23.1,localhost,3650,2.0,0.0,0.0,2.0,0.0,[]
https://drnasonmart.xyz/css/nenephp.php,31,15,0,0,1,1,Global,Unknown,0,0,0,0,0,0,16,2,0,3,,,400,,,,,,,,,,,,
https://dunemantransport.com/myaccount,30,20,0,0,1,1,Global,Commercial,0,0,0,0,0,0,10,1,0,1,,,400,,,,,,,,,,,,
