URL,Total URL length,netloc length,Query Length,count digits,count reserved char,has https,Country Code TLD,Generic TLD,is shortened TLD,has Port,has username,has fragments,num queries (count =),URL encoding,Path length,Path depth,Path digit counts,Path special character count,Page title,mimeType,status,redirected,ranking,country,server,tlsIssuer,tlsValidDays,numRequest,num Links,num Cookies,num Console Msg,urlscan Score,urlscan category
https://5fgfgfgfgrfrgg4gg.blogspot.bg/,30,29,0,2,2,1,Bulgaria,Country,0,0,0,0,0,0,1,0,0,1,VID_20222012_050748.mp4- MEGA,text/html,200,off-domain,,DE,GSE,GTS CA 1C3,83.0,10.0,1.0,2.0,1.0,100.0,['phishing']
https://ourtime.media-people.workers.dev/,33,32,0,0,4,1,Global,Unknown,0,0,0,0,0,0,1,0,0,1,,text/html,200,off-domain,,NL,cloudflare,GTS CA 1P5,89.0,33.0,9.0,0.0,20.0,100.0,['phishing']
https://ueana-f9ee.daaeocnrhns.workers.dev/,35,34,0,1,4,1,Global,Unknown,0,0,0,0,0,0,1,0,0,1,Share Point Online,text/html,200,,,US,cloudflare,E1,89.0,21.0,0.0,0.0,11.0,100.0,['phishing']
http://att-verify-your-page.weeblysite.com/,36,35,0,0,5,0,Global,Commercial,0,0,0,0,0,0,1,0,0,1,404 - Page Not Found,text/html,404,https-only,,,cloudflare,Cloudflare Inc ECC CA-3,364.0,2.0,1.0,4.0,1.0,0.0,[]
https://taplink.cc/ouyij/,17,10,0,0,1,1,Cocos Islands,Country,0,0,0,0,0,0,7,1,0,2,Taplink — Инструмент по развитию бизнеса в соц. сетях,text/html,404,same-domain,236874,US,cloudflare,E1,89.0,3.0,0.0,0.0,1.0,0.0,[]
https://159-65-41-145.cprapid.com/ionos/,32,25,0,10,5,1,Global,Commercial,0,0,0,0,0,0,7,1,0,2,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,[]
https://anoe.co.jp.xxbca.cn/aeon,24,19,0,0,4,1,China,Country,0,0,0,0,0,0,5,1,0,1,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,[]
https://dashbord-home-573f.b64897.workers.dev/,38,37,0,8,5,1,Global,Unknown,0,0,0,0,0,0,1,0,0,1,,text/html,200,,,US,cloudflare,GTS CA 1P5,89.0,7.0,0.0,0.0,2.0,100.0,['phishing']
https://68e401d7.d0cbb480b9c75465178ccc6c.workers.dev/,46,45,0,20,3,1,Global,Unknown,0,0,0,0,0,0,1,0,0,1,Just a moment...,text/html,200,,,NL,cloudflare,GTS CA 1P5,89.0,4.0,0.0,0.0,0.0,0.0,[]
https://pub-7ab201eac3f14c398d7299f4bfc05d1d.r2.dev/que.htm,51,43,0,19,3,1,Global,Unknown,0,0,0,0,0,0,8,1,0,2,,text/html,200,,,US,cloudflare,E1,89.0,11.0,1.0,0.0,2.0,100.0,['phishing']
https://new.express.adobe.com/webpage/gipsWleMAtf6z,43,21,0,0,3,1,Global,Commercial,0,0,0,0,0,0,22,2,1,2,Adobe Express,text/html,200,,25102,US,openresty,Amazon RSA 2048 M03,395.0,284.0,1.0,10.0,2.0,0.0,[]
https://attmsillsysytemmm.weebly.com/,29,28,0,0,2,1,Global,Commercial,0,0,0,0,0,0,1,0,0,1,404 – Page Not Found,text/html,404,,,US,cloudflare,E1,89.0,6.0,0.0,3.0,2.0,0.0,[]
https://anoe.co.jp.xgtzkbm.cn/aeon,26,21,0,0,4,1,China,Country,0,0,0,0,0,0,5,1,0,1,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,[]
https://185-36-81-134.cprapid.com/acc-id-dbk/,37,25,0,10,5,1,Global,Commercial,0,0,0,0,0,0,12,1,0,4,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,[]
http://spayi.duckdns.org,17,17,0,0,2,0,Global,Organisation,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,[]
https://anoe.co.jp.15820055.cn/aeon,27,22,0,8,4,1,China,Country,0,0,0,0,0,0,5,1,0,1,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,[]
https://anoe.co.jp.gpzgjrx.cn/aeon,26,21,0,0,4,1,China,Country,0,0,0,0,0,0,5,1,0,1,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,[]
https://anoe.co.jp.qldidsj.cn/aeon,26,21,0,0,4,1,China,Country,0,0,0,0,0,0,5,1,0,1,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,[]
https://anoe.co.jp.ahxbndy.cn/aeon,26,21,0,0,4,1,China,Country,0,0,0,0,0,0,5,1,0,1,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,[]
https://ullasa.click/fa5122,19,12,0,0,1,1,Global,Unknown,0,0,0,0,0,0,7,1,4,1,Link not found - Rebrandly,text/html,200,off-domain,58509,US,AmazonS3,Go Daddy Secure Certificate Authority - G2,395.0,3.0,1.0,0.0,0.0,0.0,[]
https://businessbtconnect-aa270c.webflow.io/,36,35,0,3,3,1,British Indian Ocean Territory,Country,0,0,0,0,0,0,1,0,0,1,404 - Page not found,text/html,404,,,US,,GlobalSign Atlas R3 DV TLS CA 2023 Q4,396.0,5.0,0.0,0.0,1.0,0.0,[]
